id,predicted_price
1796361140,246562.48
6398000011,784482.4
6813600365,588791.75
7504100920,776210.6
8835770330,662552.94
524059322,833465.25
4307330280,387044.2
1245002952,1127587.4
2021069059,244208.03
5700000595,625731.8
3629970930,739061.5
3336002215,278204.06
5100401060,654374.5
3278600750,264657.5
1126069045,1067481.5
7568700175,326213.25
452001475,502070.7
9283800230,502160.25
1737300130,526476.8
6189600040,499517.97
3679400025,459509.53
1096100010,319655.75
9513900050,251076.88
5452800645,743128.94
273800100,232662.72
7228500037,463932.62
808300090,465167.38
2493200215,545097.1
5035300255,710758.0
3380900160,378957.7
3630000130,428076.3
7300400670,282352.4
6798100070,338147.75
8078400010,562154.3
5566100060,552596.1
2768200212,525293.75
4035900060,601804.0
9460000110,337909.53
7199320190,559944.0
2225039081,470098.88
9512200050,563065.4
2634500085,324402.38
3654800200,287652.34
2724079090,1264947.4
2597520720,769519.6
3034200426,380929.9
984000130,296021.1
7852020670,448906.06
7923500060,715584.9
2310030510,296477.94
2205500540,478797.34
2493200015,433386.38
7853361420,559907.1
5652600605,526345.3
5285200020,317590.7
9406530150,356411.5
5706300020,486842.22
3278602490,406100.38
7197000100,526948.0
4447300008,532803.7
7899800045,235997.81
9250900095,345809.06
9268851740,612691.1
8682261440,495986.72
7284900385,754234.3
8079040300,422201.12
2225300585,397472.78
3223039013,437103.88
2013801350,250451.73
4055701110,824120.44
3578401770,445283.53
4046500720,534890.06
6145601745,387654.1
5207200195,618563.3
1972201856,588145.8
7212680080,250953.34
7277100510,577818.25
522079022,580159.44
5605000440,849983.3
6632300230,381484.3
8815400165,649971.6
6708200320,492077.62
2426059076,555412.1
3260200200,560337.7
2770601741,481883.5
4338800500,253614.81
9201000320,828034.25
7655900038,332607.28
3625059140,576766.2
4222310010,210644.86
2114700115,305067.34
3291800710,329250.6
9406590010,409810.44
3025059124,2426418.2
7972601250,373205.25
930000470,867773.4
6690500060,513692.28
16000015,197348.94
5693501102,565137.06
8079040490,448164.34
7225000155,333960.03
8819900170,804314.5
7972601270,329227.7
1224069074,817835.0
5126900321,345730.9
3438501860,293720.22
2822069080,423302.56
1656600310,562043.3
3856900507,1145760.5
1626069139,495068.5
2524049257,1196783.1
3904960150,524501.3
7214820610,438009.78
7977201845,618641.2
2428100080,829399.1
2202500135,388982.47
1523550220,669407.2
2313900610,441655.28
4123840050,371150.5
2125059124,1064074.5
1225039067,455279.25
6431500283,481906.94
2473380010,296892.16
5694501195,416828.5
2881700046,362121.53
6837820330,321067.56
2337300370,199559.5
3876540630,230858.05
626059317,351235.34
3374500520,326638.2
7228501903,368531.66
4019300051,506676.8
4232902615,628669.3
3546000090,252370.56
8127700215,770124.6
3438501100,337413.62
1769600066,627576.7
8146100610,600677.9
3052700695,546943.6
7954310210,660368.4
3761700053,1885915.5
1320069179,351949.88
1331900410,784844.5
7303100210,339054.84
2464400285,489606.06
6163901150,358710.12
8955800045,344078.38
2314300200,409162.56
9528104360,386665.7
4177100005,607590.4
8856960260,320157.3
1828001220,632214.2
3066400710,691258.75
624110610,820888.7
4040800260,406764.75
5019500215,544161.7
2481630180,1099685.6
7203170190,675975.75
510001280,921068.4
9430110120,705088.25
1565950030,331231.56
9828202255,786991.9
3878900270,423657.56
8091600080,211640.39
1112000035,320402.28
2228900270,289384.72
6648701740,296965.5
1245003740,680857.25
2174503441,556882.94
7708250010,316001.25
6072300110,586299.44
2329800140,260770.86
1494300040,534993.6
3832050130,278901.38
7203100730,892142.0
7199330170,474150.7
7785000220,738449.3
1250201175,394724.66
4054500180,1064925.2
7905200061,448773.38
3751604895,174904.89
5220300140,293935.16
3323059027,335026.75
8651611980,871422.3
8673400190,525712.2
1668500100,784815.3
1023059365,542421.9
3308030060,323413.28
4232400860,1008763.5
2144800615,255746.6
1568100920,1557851.2
9406510040,485747.25
2923049421,332784.62
1051000040,1573616.2
2077700042,648894.56
9423800030,257371.47
9818700455,653919.7
7133300675,351697.25
4113800550,663669.1
5553300375,1485059.5
2025701530,280409.6
7942601155,433943.5
7524300020,283620.8
2520069100,293306.78
5412300410,216919.2
7504110760,718171.9
2594200350,424684.25
2722059013,216309.6
8078430480,554457.44
1423069162,507121.56
8856001090,161260.38
7000100631,714344.6
4222200280,233959.23
7971300050,686163.25
2009001600,254118.16
6619910140,639620.2
2877100985,528789.5
1196000007,342311.97
1330850130,738121.2
6664900410,266813.88
1231001110,348023.75
9235900030,286785.7
9407101840,322995.94
9523103001,406931.6
2149800278,369080.0
7234601198,662865.75
9476700035,373988.0
9297301065,610315.8
518500700,775916.1
7843500090,335312.84
6056110780,298540.9
2345700260,332108.7
3509600070,234314.72
1431700280,337081.38
1623049174,267851.0
3024089049,370575.4
7853340450,386965.94
7732410360,756080.8
1446800995,311276.0
2946000285,242237.81
425079100,482335.0
3876313040,437893.7
1762600260,980445.2
1925069121,1043156.06
7443000480,845925.4
7820000015,350596.8
4027701253,495445.9
2826049165,376159.22
5426300060,896512.25
1278000210,135872.67
923000270,341995.44
7657600005,258963.7
3024079057,395867.3
3276180020,294786.6
7304300760,297791.62
3908100020,556808.0
8835400805,696903.0
4051150070,215247.12
3904930530,455221.06
6163900971,389660.8
7942600310,410914.03
4365700330,239971.8
423059207,294276.22
3992700265,330696.9
7177300090,499858.7
2540820010,659881.75
5700002510,883860.56
5201000030,574238.2
7631800015,1933835.9
2922702965,688129.25
1525059198,896471.2
1245003160,801659.5
3810000455,315356.38
7855600080,629137.1
5701500030,1138426.0
7504020400,627582.6
1402600570,308298.9
7575610760,277834.2
8731990370,361559.06
5021900090,836862.2
290000075,439356.9
2841500010,480138.94
3955900830,430009.66
7852110140,545513.7
1311400350,244864.98
7773800015,576851.44
4123400320,500837.84
2725069157,831743.0
666000143,774650.25
5101408678,537137.75
6371000026,372917.75
2024059084,693796.9
7283900036,327901.9
8881900230,767931.75
3959400135,349601.84
7696610270,224318.47
1689400150,812142.5
5103900015,409305.38
1441000350,442689.25
5101408735,326924.25
3126059027,1721669.6
2320069014,498111.78
9541600015,642968.6
8682320420,725261.1
1562200090,621506.25
3395070980,487331.34
7349600230,244146.56
522049122,266605.56
869700060,281556.47
811000055,1257668.8
1221059176,413310.28
1523059103,457267.8
2025760210,641472.94
9218400088,344949.38
8682292020,449283.4
2623089135,446574.25
3758900259,1209734.0
524069049,593036.3
3121500150,788504.9
5581400080,809893.4
8087800020,459837.88
4070700290,781485.75
3296000170,645221.06
9238500040,496067.62
2744600040,373961.97
6813600380,659380.4
6140100150,477562.44
2201500555,442018.06
2600110250,646090.5
4337000275,149569.98
1186000150,557288.25
1972201963,526656.6
1105000745,363904.44
2887700560,572627.1
4039700080,669015.94
522049104,287224.2
4202400078,237879.17
7520000695,192440.27
7714000310,388865.25
4319200060,595506.75
8624700015,612233.2
5104520610,302400.72
2354300845,276212.06
3824100291,465495.3
6151800612,258828.39
5454200080,1046784.56
6413600290,352884.88
2131200065,315436.7
1459920010,283332.38
50300090,391442.28
2326300090,601168.4
7714000070,388865.25
3630180500,971087.5
1727850340,1011311.3
8691430330,1000829.25
2310030390,263581.7
5561400610,497109.03
7010701016,494621.6
7883605915,253558.7
1282300995,344502.6
4040700310,459492.0
3353400435,237825.62
2143701015,492759.03
255450020,388066.16
1020069017,354105.25
4038200120,474414.8
9284801100,261039.34
1965200075,634972.56
847100047,560361.75
4038700720,525901.25
6815100085,776062.6
2508000020,297991.62
255520180,624753.9
6822100750,598650.5
869700050,323306.88
1775801405,579503.6
6600400090,212489.2
7202330270,442637.3
1683400165,734219.8
2625069070,1003047.94
7625702440,417811.12
3388000640,230210.8
1899400365,270523.44
6899990200,830470.9
5569700020,920878.7
986000045,281859.78
3293700221,313764.66
3764800250,360570.8
2291400566,363598.8
4219401236,1476134.2
4239400840,161326.67
7211400990,197247.7
7696500280,190780.31
7215721070,523401.03
3204850140,356697.8
4322200220,718820.75
2566300100,1148400.2
1944900090,429251.25
6648500390,282637.16
7385300020,724442.0
1704900135,352283.7
2877100655,741579.25
2726079098,606666.3
7625703800,491721.12
318300040,481468.7
7922800190,496072.8
2023049361,227776.25
8946400210,475552.72
6071600450,549104.75
4343800100,395601.25
1443300140,392861.56
1024039001,779945.3
2767704860,564254.94
7234600851,664490.5
644200065,807396.25
7784400035,685475.2
3826000560,222025.4
9272202260,419380.4
263000253,442578.25
3621059043,533170.2
240000130,499425.06
1352300120,199108.95
7849200861,296792.22
2487700130,516209.62
1796100140,292730.56
7234601221,531009.0
8651710190,455111.66
2916200091,607930.6
1232000915,519656.34
1545801970,271724.72
3211200420,337243.75
7686204675,205241.97
3141600210,178328.06
3959401284,472123.34
2113700825,243385.9
3876000710,402062.2
522069022,540006.3
3214200070,401492.8
1221039156,296970.88
259600790,445010.56
785000040,470507.0
8138870470,503676.34
2596300035,302864.8
540100057,1527250.5
3073500045,514187.3
5363200266,416851.94
8682261650,509459.47
3224510080,811048.1
3211270160,416120.72
9269200520,183894.47
293810190,473202.47
4197400043,328357.84
3026079031,309626.6
5332200405,1000905.6
2473411210,304217.56
9268200315,553889.3
8123500050,591121.0
3221069091,493073.53
2485000165,676403.94
4058800215,480310.7
1926059039,871987.6
2533300680,989780.7
3343903640,328397.62
5700003705,1369049.8
2023049372,425597.3
4058800830,541840.75
3333002302,424635.25
2944500340,295751.88
1982200790,515367.5
8929000270,495007.12
8122101440,285643.38
7525530470,799246.5
9332800020,633322.75
3878900525,233505.62
5420300210,255582.25
9232900165,348876.44
6414100026,393883.84
3013300660,810148.25
7954300120,590873.06
1081200360,329304.28
2877102345,492944.22
2202500255,455931.4
7984400050,214330.88
9558020380,451896.5
7812801850,210333.9
8944460020,376523.88
2306400040,557495.56
8649400410,309135.62
7889602020,243368.27
2041000025,514293.75
871001484,619864.8
2767602141,497297.75
3630180470,777012.0
2769602140,447234.84
2473250280,322198.5
5422560660,525248.1
3756600240,367590.6
8651600160,820523.2
7202300540,844686.4
8961950250,440530.0
3303000130,458040.3
798000062,274427.16
1695900150,815683.6
1604730150,530566.56
4136930310,340639.06
8835401250,1229024.8
8665900328,390183.25
9262800255,297036.6
1853080570,838265.6
5556300114,823753.5
9517200290,421596.78
4037200295,478303.1
7417100123,388506.44
2620069077,204710.27
7922720040,661426.6
558100090,560737.5
257000037,268402.06
3319500385,443875.06
9297301520,341074.3
3580900090,357963.44
1321039076,176185.1
7227801581,285170.3
9407001620,300368.06
2130400150,314690.94
2312400200,256828.38
4046700210,378097.06
1193000480,953005.4
1492800296,542766.5
3013300017,448045.97
3630240140,610066.2
1049010390,358388.72
9320900420,152806.53
4315700060,379378.56
2591010290,294136.22
323089085,659103.1
6600400270,209497.9
2919701105,481813.2
7202360670,886748.9
8927600100,799287.6
3211700045,613689.3
4027701326,468891.75
1601600195,249521.47
7853280350,750074.6
3629970130,710690.2
7203120020,803612.1
9542900190,353616.94
8035350120,499697.12
1238501184,1054654.6
251200240,466951.47
8945300200,199614.5
2162000160,1067798.1
5466310060,173136.61
1239400064,888745.2
5205000020,317205.06
1720800305,733559.8
7280300375,579617.5
2095800400,476764.7
7852010950,536346.4
1428001160,517875.78
9528104910,686391.0
8644210470,826331.9
7923300310,510701.88
254000100,629005.1
1931300688,499149.84
7007700030,454802.75
422049178,226321.38
422069067,474246.1
2923049393,395298.0
930000305,420925.88
2461900448,491778.78
2610100020,286969.28
2895550050,245974.62
7701700040,289575.22
2460900020,489695.25
9827700105,596432.6
1005000240,266850.53
7200001254,515381.75
866400040,546184.75
305000170,667445.06
2260800110,923011.75
3442000127,711206.9
5253300437,465478.88
7576700150,1011761.8
5469501410,467479.47
5104531120,680791.7
723049434,323514.78
622069006,1329884.1
2517101200,313175.72
8159620160,234614.12
5561300640,423305.0
3317010130,219878.02
4364200250,406917.22
8732300060,732975.9
5603700025,742447.5
3585900190,907409.7
3996900575,265867.72
8731801260,238236.52
3810000860,324087.9
5700003585,2109182.5
6332000050,461615.62
9286100250,436203.12
9471201110,995679.8
9290800050,621039.4
7300200400,645845.3
526069024,925604.2
1454600156,1002407.25
3904980360,516832.28
2626119062,258273.11
8651730290,428051.44
7611200195,699347.75
1919800260,608157.4
6632900354,281923.25
3972900195,320571.9
5151600170,288675.5
7016000440,458682.47
871000435,791761.6
9578060540,497646.44
2332700060,929312.9
766000240,286253.4
4363700200,294488.2
7100000250,362807.0
2781250560,215056.1
2781250100,351378.06
5419800220,265816.75
7147600245,265788.62
2926069083,881285.0
6189200125,740246.6
9542830160,296776.38
5152200020,265568.44
9412900045,443579.25
6600410480,185527.6
6979970080,552117.25
5636010280,275990.34
1732801300,902645.4
5561401530,530909.75
9578500510,361708.75
7304300906,318173.06
1223089077,586758.1
721049207,274360.16
8691330310,810156.75
1523069204,484969.16
3188100105,625862.5
6608500290,401036.28
2891400410,356020.12
7663700551,332095.72
5413200140,246950.77
425069139,635897.9
6713700155,366570.12
2767603505,486155.56
7789000080,273661.12
9211500620,226830.9
3750604417,190269.02
7922800320,535164.56
1471620240,374272.38
2222059052,364998.94
9551200270,958850.9
2767603160,552509.2
9406710060,376316.75
8929000250,373155.06
5538300120,413429.34
2223069120,431622.7
1652500060,1824908.2
8564500240,403131.88
3629700120,625213.44
3943600070,419077.75
4171200025,296599.53
2425049063,3755706.5
9828701650,378395.75
3581000340,348246.2
8100900015,389329.47
2125059161,1201342.4
304000380,205625.78
8146200070,1518299.0
686530170,577808.4
2917200645,438777.38
9547200530,749373.25
2122059199,371509.6
1150000740,665775.6
5706200060,312296.78
9265410010,232931.34
4083800555,495031.7
6152900332,363124.44
2520900301,227065.3
9828200790,473752.0
1657530180,286172.88
7471900045,258700.31
9828200460,384480.38
1775900140,448185.28
6139800430,433529.44
7214400005,490906.75
5332200026,521517.12
9510970300,779381.0
2540830020,414006.2
3392100140,191098.8
1326069191,348343.2
2125059112,1162266.4
859000022,332543.53
8854100350,676770.44
121059007,228542.39
7977201707,516207.2
3859900060,2471596.0
8815400735,792721.2
705700530,343191.25
6600780130,367674.75
6378500105,402653.12
8143000310,459885.7
2877102330,657937.5
3526039074,631892.9
2115510300,256037.0
3024059014,1889741.2
2141330360,586553.3
546000400,476070.9
2071500011,435342.03
7972000240,222592.75
7016200460,456759.2
6204200180,448713.03
1552100135,1201399.6
88000173,410434.25
2581900235,774751.5
9211500560,229323.78
621069218,426552.22
1321970240,298124.1
798000630,311148.66
421000285,246265.44
2824600180,842928.06
3832051140,309212.88
1237500105,714519.0
8802400906,265504.38
3166900270,411494.03
3682000060,387036.44
5469700020,280696.66
1245001820,593970.8
9547205660,593022.75
7974700122,764240.75
7550801225,534034.25
1099950050,708508.44
1402900460,315768.06
7636800041,1038146.25
2115720270,257357.72
8651441750,197330.31
3904100035,254172.45
8815400020,620358.6
3303860590,473333.38
5427110040,1181331.9
1782000160,359417.6
6204420290,507927.94
3995700245,282401.7
7955040130,464074.25
1442880650,525475.6
8833510230,824018.25
7283900551,448713.03
4396000180,262883.56
7504021310,690144.25
322059264,298404.0
3654800040,282228.28
2767704777,508527.47
3278602190,341259.12
3236500220,510190.25
3410600100,301795.12
629410180,736610.7
3352402250,151557.81
4363700304,339738.44
7237550130,1273869.5
9808590210,1180624.5
8074200175,272130.56
3463400330,440921.3
6306400140,762302.3
8564950250,511679.8
5381000070,218127.38
9826700697,475025.1
8132700190,443161.94
7943000020,158803.56
9547204675,596634.0
4112100101,458641.34
727500030,664167.4
114101426,391651.75
9274202005,813663.56
1193000380,906896.6
3039000020,471236.72
7852170130,657341.1
2624079010,592736.6
4137010540,280953.5
7576200012,793095.5
1138020020,348346.16
3969300030,210946.81
898000200,213267.38
5153100030,301767.78
5104532030,497056.88
4406000050,219111.25
9274203390,621254.44
8682290360,441756.38
6928600330,253374.52
4139680070,835519.25
6844702690,457295.72
2154970020,1947771.2
4385701285,1157804.6
2426059071,594375.4
2867300160,546353.0
9512500720,516369.16
1773101020,294347.5
8687800100,290164.88
3627800050,1470874.5
1604600227,277771.94
3300701170,401203.47
9250900111,469067.06
7015200790,629801.6
1311100490,242117.02
2469000010,935856.94
1982201596,554891.75
1862700290,341866.0
2586800270,230344.1
9528102772,496998.1
5490210200,459933.06
6669080020,406478.56
179003055,208468.72
1860600535,965704.2
1592000130,601195.4
3905040170,536553.56
9320500080,265142.53
9276200850,502275.7
224069114,651580.94
2260000340,578077.3
5096300130,400328.22
3432500215,375358.7
2600000050,726176.1
8856003839,224820.69
2492200435,405634.75
7855900110,1090807.4
6806100250,315898.2
2770603523,524277.78
1370800515,1767862.9
2726049150,476812.9
1226059161,590363.3
1068000375,2446739.0
9528104109,461507.34
5126310060,507421.5
1951820070,524069.8
1545805980,342864.12
9464700340,893281.94
4319200675,904225.5
7518500885,540890.25
7852020620,486222.78
869700370,332480.75
8643000190,247289.9
8902000267,565110.7
7972602435,258770.89
2050100210,941877.4
6705120540,476875.66
2767601390,613326.0
4141000490,1266167.6
9345400350,776815.7
3222079162,347463.28
7789000120,259193.48
6646200770,722596.94
6666800180,874825.5
1725800280,469636.88
6117500460,986564.3
5470100220,223246.69
5457300478,456572.78
7550800195,564998.06
7787050180,590782.9
6204430250,531890.4
7640400250,491249.12
624110920,787021.1
3629920140,373289.94
7173700518,646616.3
3210200395,220574.45
2473480560,384378.8
2623089141,485600.44
1423800080,221342.55
2076400050,305430.06
3832060120,312776.34
7702600930,420926.25
5101404555,410049.7
3723800415,432369.62
3356403400,223315.69
9214400125,522525.25
1797500530,535631.25
9551201660,1061705.6
3878900815,334399.2
1760650280,330265.44
5466410030,241751.55
6388930620,584480.56
2331300395,700201.3
9412700160,290892.72
871001611,619387.94
3142600120,614342.25
3995700220,345169.2
2310000280,284804.22
8039900400,415695.12
7504021510,696893.7
1959700445,1662309.5
1556200155,567098.5
3629960590,377717.94
259000240,481375.47
662440020,411824.2
3123049142,561557.94
321100260,773264.9
6840701095,536672.8
3738900165,392075.2
4427100130,401188.94
9238500100,452071.06
6145601810,387117.3
2570300090,366316.06
4017600010,468321.5
1005000220,370607.56
1257202120,510486.66
9527000490,514278.53
8691400080,728925.8
1726069084,447804.2
248000240,201539.02
6113400046,352112.38
2130702350,375097.8
920069052,246784.08
6071300160,567267.8
1623049041,148069.69
9268200285,371108.03
1843100520,364125.94
2887700826,618414.06
9122000385,536996.9
9475700220,393530.9
2804600005,817072.56
2896400300,372753.84
5015000180,743428.1
3630220180,813063.2
8832900780,491011.2
1568100300,471587.84
8718500610,415144.44
4147200140,1142495.9
1973700030,1023903.94
8862000075,174596.25
9320990110,299895.78
1151100035,426986.88
2011000010,232278.72
1651500060,1010908.25
446000190,719605.44
2344300220,832203.94
523049195,192106.34
9191200015,672535.6
7942601410,715894.75
7137800300,213863.11
7853300280,527412.06
6654700240,322271.3
569000050,587099.56
3584000180,234350.92
2026079055,321791.0
8898700880,286782.4
5075400150,631889.3
8731981360,352204.06
4222500020,222868.47
7996720050,519010.0
4077800094,635164.56
6446200365,622961.3
2824089053,523951.88
1311800220,219719.34
3522049063,614904.4
1721801280,200587.55
6131600240,197940.22
7202310040,595379.56
1123059125,561226.5
646910160,229255.78
5630500005,386003.22
3342100785,296519.5
9547205610,649947.44
1773100123,294210.56
3353400092,299956.44
217500015,372035.38
3649100031,405747.72
7896300150,282273.5
623049185,245336.69
1773100430,331444.88
1781500220,727683.94
3395380200,231983.4
2424059170,3011329.0
4389200765,1676344.4
1543000060,496171.22
6154900005,637944.3
2902200240,469303.3
1442880640,538233.56
8562770490,538615.56
2768300655,578529.0
3432501315,311414.06
5035300570,739001.6
3626039028,495754.53
3876540780,238980.16
327000100,1001109.9
7551300065,459125.38
1312920060,242886.22
2215901230,261838.94
6306800010,444309.6
2767700022,463659.72
5589900610,539048.25
4320200020,718463.7
5249804655,637808.0
9238500480,501917.03
3885806565,1176540.0
7905200205,472394.94
5727500102,327573.1
3585220070,385561.0
2078500210,555870.5
1839920050,386342.06
534000080,333115.2
856000255,575600.7
4141010110,1501493.5
9558040820,591647.25
7768700315,1154601.5
2796100640,280170.6
1922059010,203786.19
3448000542,272983.94
3883100220,301664.2
7237301210,277351.06
3893100456,890112.56
9578501110,363051.38
6145601995,438447.38
4024100120,307824.44
8899000050,340410.44
3396820010,567719.7
6749700117,333607.3
1954400060,511802.8
3303970100,731637.1
2540850070,465184.66
3797000745,517747.4
7883603700,257109.22
3438501452,347132.72
3530210260,695711.7
3598600049,174321.39
731500170,355974.97
7129304375,188029.16
263000006,415303.62
7212660560,306810.06
1112700010,400040.06
3420069060,648334.75
2473000470,410356.38
8691390980,722350.94
6184700100,443282.8
4476400275,365803.94
2968801240,300951.0
1529300160,428716.53
7640400070,630400.2
7016100380,458575.75
2172000890,439095.12
4035900015,734675.75
9528104660,1041926.2
507100005,362093.56
2783100160,394636.2
3629921140,824945.3
1099750610,242224.64
1330300451,1205295.8
